gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4102101534	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105771.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102090067	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105763.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089878	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105756.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089877	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105770.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089849	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105764.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089841	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT106/BRIT106004.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089782	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105758.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089669	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105767.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089652	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105686.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102089643	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105753.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102088063	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105759.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102087955	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105772.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102087800	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105775.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102087633	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105761.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102087620	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT105/BRIT105765.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102087601	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_VDB/BRIT106/BRIT106005.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035620	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110955.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035539	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110303.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035538	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110297.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035537	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110290.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035536	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110287.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035535	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110282.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035534	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110271.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035533	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110263.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035532	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110253.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035531	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110234.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035530	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110224.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035529	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110213.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102035528	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110202.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4102018364	StillImage	image/jpeg	https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0627000/BRIT627889.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101952374	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0428/NLU0428764.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886608	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110953.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886533	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110295.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886532	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110278.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886531	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110262.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886530	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110251.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886529	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110248.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886528	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110239.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886527	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110232.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886526	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110229.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101886525	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110203.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885511	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110299.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885510	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110281.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885509	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110275.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885508	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110273.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885507	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110267.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885506	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110265.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885505	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110254.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885504	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110236.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101885503	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110215.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881580	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110954.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881496	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110302.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881495	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110296.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881494	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110289.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881493	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110286.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881492	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110279.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881491	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110270.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881490	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110252.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881489	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110233.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881488	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110223.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881487	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110220.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101881486	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110212.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879469	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110304.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879468	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110298.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879467	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110291.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879466	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110288.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879465	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110283.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879464	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110280.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879463	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110272.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879462	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110264.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879461	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110244.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879460	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110235.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4101879459	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/BRIT_NLU/NLU0110/NLU0110222.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
4095932316	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WCUH/WCUH0034/WCUH0034404.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Western Carolina University Herbarium (WCUH-)
4092881462	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/FARM/FARM-0022/FARM-0022714.jpg										http://creativecommons.org/licenses/by-nc/3.0/	"Longwood University, Harvill-Stevens Herbarium (FARM-)"
4092881458	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/FARM/FARM-0022/FARM-0022715.jpg										http://creativecommons.org/licenses/by-nc/3.0/	"Longwood University, Harvill-Stevens Herbarium (FARM-)"
4092881445	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/FARM/FARM-0022/FARM-0022716.jpg										http://creativecommons.org/licenses/by-nc/3.0/	"Longwood University, Harvill-Stevens Herbarium (FARM-)"
4092881438	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/FARM/FARM-0022/FARM-0022712.jpg										http://creativecommons.org/licenses/by-nc/3.0/	"Longwood University, Harvill-Stevens Herbarium (FARM-)"
4092881431	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/FARM/FARM-0022/FARM-0022713.jpg										http://creativecommons.org/licenses/by-nc/3.0/	"Longwood University, Harvill-Stevens Herbarium (FARM-)"
4089454515	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/ANHC/ANHC020/ANHC020433.JPG										http://creativecommons.org/licenses/by-nc/3.0/	Arkansas Natural Heritage Commission Herbarium (ANHC)
4088570161	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008388/USMS_000008388.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570155	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008386/USMS_000008386.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570154	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008387/USMS_000008387.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570123	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008384/USMS_000008384.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570122	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008385/USMS_000008385.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570117	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008382/USMS_000008382.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570116	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008383/USMS_000008383.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088570109	StillImage	image/jpeg	https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000008381/USMS_000008381.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4088564482	StillImage	image/jpeg	https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/USMS_2016_1/USMS_000024223/USMS_000024223.jpg										http://creativecommons.org/licenses/by-nc/4.0/	University of Southern Mississippi Herbarium (USMS-)
4081344411	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024117_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344411	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024117.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344407	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024118.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344407	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024118_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344406	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024119.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344406	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024119_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344396	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024120.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344396	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024120_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344393	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024121_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344393	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024121.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344392	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024122_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344392	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024122.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344375	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024123_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344375	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024123.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344372	StillImage	image/jpeg	https://media01.symbiota.org/media/storage/portals/seinet/arizona/EIU/EIU024/EIU024124_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4081344372	StillImage	image/jpeg	https://www.eiu.edu/booth/herbarium/jpg/202002/EIU024124.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Eastern Illinois University, Stover-Ebinger Herbarium (EIU-)"
4078051787	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067277_Raphanus_sativus_070549.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078051786	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067272_Raphanus_raphanistrum_127720.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078051784	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067265_Raphanus_raphanistrum_070542.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078035779	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067278_Raphanus_sativus_070545.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078035778	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067270_Raphanus_raphanistrum_096476.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078027784	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067280_Raphanus_sativus_070548.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078027783	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067274_Raphanus_raphanistrum_158976.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078027781	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067266_Raphanus_raphanistrum_070543.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078013783	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067281_Raphanus_sativus_089578.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4078013782	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067271_Raphanus_raphanistrum_096549.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077985781	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067276_Raphanus_sativus_070551.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077985780	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067263_Raphanus_raphanistrum_070539.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077961776	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067279_Raphanus_sativus_070547.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077961775	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067264_Raphanus_raphanistrum_070540.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077961774	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067267_Raphanus_raphanistrum_070544.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077960785	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067282_Raphanus_sativus_089577.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077960784	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067269_Raphanus_raphanistrum_096406.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077955784	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067275_Raphanus_sativus_070550.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4077955783	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WVA/WVA-V-0067/WVA-V-0067273_Raphanus_raphanistrum_146190.jpg										http://creativecommons.org/licenses/by-nc/4.0/	West Virginia University Herbarium (WVA-)
4075454345	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH3/DOV/Fullsize/0013/DOV0013061.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Delaware State University, Claude E. Phillips Herbarium (DOV-)"
