gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
2996761652,,Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3875601,,CC_BY_4_0,,,,MBM,,,,,MBM,MBM,,,PRESERVED_SPECIMEN,,,,3875601,MBM265106,2867,"Stone, J;et al.,Stone, J.",,,,,,,,,,,,,,,PRESENT,,,,,,,MBM 265106,,,,,,,,,,,,,,,,2000-04-05,,96,96,2000,4,5,2000-4-5,,,,,,,,,,,,,,,US,,,,California,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone, J",,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,5c9a924c-8d45-4452-8604-415a118578aa,BR,2026-01-01T12:19:33.285Z,0.0,0.0,,,,ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,,true,true,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,,EML,2026-01-01T12:19:33.285Z,2026-01-01T12:12:53.844Z,,true,,,false,NORTH_AMERICA,LATIN_AMERICA,,,,,,,,,
1998897952,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:30:24Z,,http://data.huh.harvard.edu/866bdcd7-7c1e-441e-be59-2a2bae48fce4/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15868,urn:lsid:biocol.org:col:15868,,NEBC,NEBC,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",866bdcd7-7c1e-441e-be59-2a2bae48fce4,barcode-00602159,247,E. B. Harger,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,247,1889-06-10,,161,161,1889,6,10,"June 10, 1889",,,,,,,,,,North America;United States of America;Connecticut;New Haven County;,NORTH_AMERICA,,,,US,Connecticut,New Haven County,Oxford,Oxford,Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:24.895Z,,,,,,,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum Linnaeus,,EML,2025-12-20T23:46:24.895Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1998943329,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:28:11Z,,http://data.huh.harvard.edu/9096ce27-4495-44bc-82d5-9ec1fc2f6221/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,,GH,GH,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",9096ce27-4495-44bc-82d5-9ec1fc2f6221,barcode-00602152,10244,S. R. Hill,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,10244,1981-06-06,,157,157,1981,6,6,6 June 81,,,,,,,,,,North America;United States of America;Connecticut;New London County;,NORTH_AMERICA,,,,US,Connecticut,New London County,Stonington,Stonington,Stonington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:25.693Z,,,,,,,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum Linnaeus,,EML,2025-12-20T23:46:25.693Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1999051140,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:26:50Z,,http://data.huh.harvard.edu/a8e4382b-6414-420f-8488-cc5486c028ea/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,,GH,GH,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",a8e4382b-6414-420f-8488-cc5486c028ea,barcode-00602147,4224,G. C. Tucker,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,4224,1988-09-13,,257,257,1988,9,13,13 September 1988,,,,,,,,,,North America;United States of America;Connecticut;New London County;,NORTH_AMERICA,,,,US,Connecticut,New London County,Colchester,Colchester,Colchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:24.903Z,,,,,,,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum Linnaeus,,EML,2025-12-20T23:46:24.903Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1999260956,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:27:06Z,,http://data.huh.harvard.edu/d8728406-8ad3-42f6-92e3-323b10d9c43e/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,,GH,GH,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",d8728406-8ad3-42f6-92e3-323b10d9c43e,barcode-00602148,,R. W. Woodward,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,,1915-09-17,,260,260,1915,9,17,"Sept. 17, 1915",,,,,,,,,,North America;United States of America;Connecticut;New London County;,NORTH_AMERICA,,,,US,Connecticut,New London County,Franklin,Franklin,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:27.984Z,,,,,,,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum Linnaeus,,EML,2025-12-20T23:46:27.984Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1999331032,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:45:50Z,,http://data.huh.harvard.edu/e868a280-4cff-40a1-8aa4-18bf52554ef1/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,,GH,GH,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",e868a280-4cff-40a1-8aa4-18bf52554ef1,barcode-00602216,1,E. H. Eames,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,1,1897-11-01,,305,305,1897,11,1,Nov. 1-1897,,,,,,,,,,North America;United States of America;Connecticut;Fairfield County;,NORTH_AMERICA,,,,US,Connecticut,Fairfield County,Bridgeport,Bridgeport,Bridgeport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:25.686Z,,,,,,,,,StillImage,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus Linnaeus,,EML,2025-12-20T23:46:25.686Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1999351206,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2018-03-07T13:52:57Z,,http://data.huh.harvard.edu/ece34629-7603-4c19-aca2-14f5408bb6db/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15868,urn:lsid:biocol.org:col:15868,,NEBC,NEBC,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",ece34629-7603-4c19-aca2-14f5408bb6db,barcode-00602156,,C. Wright,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,,1878-06-07,,158,158,1878,6,7,7 June 1878,,,,,,,,,,North America;United States of America;Connecticut;Hartford County;,NORTH_AMERICA,,,,US,Connecticut,Hartford County,Rocky Hill,Rocky Hill,Rocky Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:27.618Z,,,,,,,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum Linnaeus,,EML,2025-12-20T23:46:27.618Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
1999404469,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,CC_BY_4_0,2015-07-26T17:45:01Z,,http://data.huh.harvard.edu/f8eeb27c-8ed4-46ca-aa7f-52c864d014c4/image,President and Fellows of Harvard College,http://purl.org/dc/dcmitype/PhysicalObject,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,,GH,GH,Harvard University Herbaria: All Records,,PRESERVED_SPECIMEN,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 3, ""huh_project_name"": ""New England Vascular Plants TCN""}",f8eeb27c-8ed4-46ca-aa7f-52c864d014c4,barcode-00602213,297,L. Andrews,,,,,,,,,,,,,,,PRESENT,Sheet,in collection,,,,,,,,,,,,,,,,,,,,297,1898-07-14,,195,195,1898,7,14,July 14 1898,,,,,,,,,,North America;United States of America;Connecticut;Hartford County;,NORTH_AMERICA,,,,US,Connecticut,Hartford County,Southington,Southington,Southington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,,ACCEPTED,,,861e6afe-f762-11e1-a439-00145eb45e9a,US,2025-12-20T23:46:20.233Z,,,,,,,,,StillImage,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus Linnaeus,,EML,2025-12-20T23:46:20.233Z,2025-12-20T23:24:38.540Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855533595,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:100432,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,5C25F9C9-BA0C-4E03-A42A-6FBE5B080344,100432,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:15.401Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:15.401Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855521159,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:100586,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,4BE4E22C-4565-4CC6-A189-4F33DB0E488A,100586,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Duval County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:16.885Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:16.885Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855445482,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:100895,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,07A8E07D-A88E-48AB-A498-4E00EE827E3E,100895,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Okaloosa,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:14.825Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:14.825Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855547362,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:122819,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,AF2B5D93-FB83-4459-B5F5-3085A4DE81FB,122819,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:13.797Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:13.797Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855550946,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:12712,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,C12641F9-20E3-4713-B6B5-6F60D9710877,12712,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:11.179Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,,EML,2026-01-12T05:09:11.179Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855550741,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:12713,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,B8C4163F-550C-4BF4-8A87-0A6F1B9073AE,12713,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Alachua County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus sativus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,sativus,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:17.374Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,7678610,7678610,6,7707728,220,7225535,3112,3040962,,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,,EML,2026-01-12T05:09:17.374Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855559769,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:129640,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,E798BC47-35BE-4359-A8DD-D57B419D8F0E,129640,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Pasco County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:13.442Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:13.442Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
3855561251,,,,CC_BY_NC_4_0,,,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:129708,University of Florida,,University of Florida Herbarium,,,UF,,,FLAS,PRESERVED_SPECIMEN,location information not given for endangered species,,,D1070052-B82B-4D0F-B0A7-AB63F18938D4,129708,,,,,,,,,,,,,,,,,PRESENT,Preserved herbarium specimen,SERNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,Florida,Hillsborough County,,,SERNEC - locality unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus raphanistrum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Raphanus,Raphanus,,,raphanistrum,,,SPECIES,,,ICN,ACCEPTED,,,b89d52a2-861d-4388-adad-c0da3d55fc78,US,2026-01-12T05:09:17.445Z,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,StillImage,false,false,3040983,3040983,6,7707728,220,7225535,3112,3040962,,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,,EML,2026-01-12T05:09:17.445Z,2026-01-12T05:01:55.766Z,,false,,,false,NORTH_AMERICA,NORTH_AMERICA,,,,,,,,,
