id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,
2866594,MACF,,,PreservedSpecimen,7c5ea8c8-d166-4dd3-9951-6d4ec0bcccaa,MACF030452,MACF019229,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,G. Fall,,D014,2/22/70,,1970,2,22,53,,2/22/70,collected withing 1400-1430 hours. (2-2.30 PM),,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Orange,Placentia,"50 yards N. of Birch Rd. on Valencia Blvd. 0.7 mi from Imerial Highway, collected from within 5 yards on both sides of Valencia Blvd.",,0,,33.9188,-117.84784,WGS84,50,,,,,,,91,,,,,300ft,,,TuesDani,2/12/25 19:40,,36,7c5ea8c8-d166-4dd3-9951-6d4ec0bcccaa,https://cch2.org/portal/collections/individual/index.php?occid=2866594,https://cch2.org/portal/collections/individual/index.php?occid=2866594
2866841,MACF,,,PreservedSpecimen,8599e4ac-6fc6-4f95-bd58-3d70b25f7a6a,MACF030470,MACF019231,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,J. Fraser,,166,5/8/70,,1970,5,8,128,,5/8/70,,Coastal strand,,"Very large herb 4' tall.; root, stem section, leaves, and flowers included",,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Mendocino,,27 miles S from Big Sur on highway 1 at Nacimiento Rd.,,0,,35.988616,-121.493819,WGS84,352,35∞ 59.31696' N 121∞ 29.62914' W,DED,,GeoLocate,,,30,,,,,100ft,,,TuesDani,2/12/25 19:40,,36,8599e4ac-6fc6-4f95-bd58-3d70b25f7a6a,https://cch2.org/portal/collections/individual/index.php?occid=2866841,https://cch2.org/portal/collections/individual/index.php?occid=2866841
2866491,MACF,,,PreservedSpecimen,68e8c646-7948-46ef-9e1c-346a5b819743,MACF030454,MACF019164,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,C.E. Jones,12/16/85,,,,,,John L. Stevens,,149,5/12/70,,1970,5,12,132,,5/12/70,,Disturbed field,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Orange,Westminster,"Vacant field adjacent to the San Diego Freeway, Just East of the Westminster Ave turn off.",,0,,33.75907,-118.01989,WGS84,1000,,,,,,,15,,,,,50ft,,,TuesDani,2/12/25 19:40,,36,68e8c646-7948-46ef-9e1c-346a5b819743,https://cch2.org/portal/collections/individual/index.php?occid=2866491,https://cch2.org/portal/collections/individual/index.php?occid=2866491
2866494,MACF,,,PreservedSpecimen,b6314221-68f0-44b0-8ef3-cbd2f817c9e3,MACF030468,MACF020039,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Larry J. Colin,,9a-3-C,4/30/71,,1971,4,30,120,,4/30/71,,Disturbed grassland,Clay soil,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Los Angeles,Diamond Bar,Off the Pomona Freeway westbound between Brea Canyon Rd and Water St. off ramp,,0,,33.97627,-117.83733,WGS84,2000,,,,,,,46,,,,,150ft,,,TuesDani,2/12/25 19:40,,36,b6314221-68f0-44b0-8ef3-cbd2f817c9e3,https://cch2.org/portal/collections/individual/index.php?occid=2866494,https://cch2.org/portal/collections/individual/index.php?occid=2866494
2866599,MACF,,,PreservedSpecimen,c0150bd1-fe56-48a1-a259-c9f406765363,MACF030446,MACF015896,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,Jean Johnson,,,3/7/73,,1973,3,7,66,,3/7/73,,"Dry sand roadside, leeward of Santa Ana Mountains",,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Riverside,,9.7 miles north of Lake Elsinore.,,0,,33.808818,-117.327262,WGS84,1111,,DED (2021-01-05 11:42:30),,georef batch tool 2021-01-05; GeoLocate,reviewed - high confidence,,,,,,,,,,TuesDani,2/12/25 19:40,,36,c0150bd1-fe56-48a1-a259-c9f406765363,https://cch2.org/portal/collections/individual/index.php?occid=2866599,https://cch2.org/portal/collections/individual/index.php?occid=2866599
2866661,MACF,,,PreservedSpecimen,bc30f0bb-debf-4e4b-81d4-6a99dbb2747a,MACF030450,MACF022699,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,Trudy R. Erickson,,733,4/24/78,,1978,4,24,114,,24-Apr-78,Raphanus sativus,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,Orange,Fullerton,"Campus, California State University, Fullerton, on Arboretum grounds.",,0,,33.88647,-117.88327,WGS84,266,,DED (2020-12-19 13:18:45),,georef batch tool 2020-12-19; GeoLocate,reviewed - high confidence,,69,,,,,225 ft.,,,TuesDani,2/12/25 19:40,,36,bc30f0bb-debf-4e4b-81d4-6a99dbb2747a,https://cch2.org/portal/collections/individual/index.php?occid=2866661,https://cch2.org/portal/collections/individual/index.php?occid=2866661
2866542,MACF,,,PreservedSpecimen,72583822-981e-4366-8014-5c2f82b1b93c,MACF030457,MACF025473,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Gary Sampson,,85-6,2/10/85,,1985,2,10,41,,10-Feb-85,This species abundant throughout C.H.S.P.,On grassy hillsides,,Wild Radish,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,San Bernardino,Chino Hills,Bane Canyon,,0,,33.93626539,-117.700295,WGS84 ,2213,,DED (2021-03-09 12:01:12),,georef batch tool 2021-03-09; GeoLocate,reviewed - high confidence,,,,,,,,,,TuesDani,2/12/25 19:40,,36,72583822-981e-4366-8014-5c2f82b1b93c,https://cch2.org/portal/collections/individual/index.php?occid=2866542,https://cch2.org/portal/collections/individual/index.php?occid=2866542
5840581,MBNHM,,,PreservedSpecimen,1269590f-3397-4201-9c5d-cee451696dce,87142,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,Donna Olmstead,4/2/70,,,,,,Donna Olmstead,,,4/2/70,,1970,4,2,92,,4/2/70,,,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,San Luis Obispo,,"Waste field, Santa Maria",,0,,34.953034,-120.435719,WGS84,7563,,gkw_09162023,,GeoLocate,,"georef coords from label info via GeoLocate, approx, record updated 09162023",,,,,,,,,gkwalden,2/12/25 19:40,,108,1269590f-3397-4201-9c5d-cee451696dce,https://cch2.org/portal/collections/individual/index.php?occid=5840581,https://cch2.org/portal/collections/individual/index.php?occid=5840581
5840437,MBNHM,,,PreservedSpecimen,ce8922d6-94fa-4761-b9a7-b1580ea6dfef,87141,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Barrett Anderson,,69,3/18/71,,1971,3,18,77,,18-Mar-71,Flora of MontaÒa de Oro State Park,Common and abundant,,,,,,,,,,,,,,,,,,,,,,North America,,,,United States,US,California,San Luis Obispo,,"MontaÒa de Oro State Park, bluffs above the ocean south of Spooners Cove.",,0,,35.273216,-120.891528,WGS84,301,,gkw_09102023,,GeoLocate,,"georef coords from label info via GeoLocate, approx, record updated 09102023",,,,,,,,,gkwalden,2/12/25 19:40,,108,ce8922d6-94fa-4761-b9a7-b1580ea6dfef,https://cch2.org/portal/collections/individual/index.php?occid=5840437,https://cch2.org/portal/collections/individual/index.php?occid=5840437
202470,OBI,,,PreservedSpecimen,66328d9b-57cb-4760-a995-2c5281064e6d,OBI101765,14971,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Jim Heaston,,29,10/13/55,,1955,10,13,286,,13-Oct-55,,,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,Cal Poly San Luis Obispo,,0,,35.3008,-120.6607,WGS84,559,,UCBerkeley H,,GoogleMaps via BerkeleyMapper (copied from OBI2880),,georef from old CCH cumulative file,,,,,,,,,preprocessed,4/17/13 0:00,,12,7f374043-cb0d-4fe1-bcf3-0ddaf087d909,https://cch2.org/portal/collections/individual/index.php?occid=202470,https://cch2.org/portal/collections/individual/index.php?occid=202470
202455,OBI,,,PreservedSpecimen,5e84c829-8321-408e-b9ef-aef12ed8d1fb,OBI101767,14969,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Betty Sheehan,,10,10/11/57,,1957,10,11,284,,11-Oct-57,,,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,Science Bldg. Cal Poly Campus,,0,,35.3007,-120.66164,WGS84,487,,CalPoly I,,GoogleMaps via BerkeleyMapper (copied from OBI20429),,georef from old CCH cumulative file,,,,,,,,,preprocessed,4/17/13 0:00,,12,5f66b8b7-6445-46a2-a2e1-c01686f50dd5,https://cch2.org/portal/collections/individual/index.php?occid=202455,https://cch2.org/portal/collections/individual/index.php?occid=202455
202469,OBI,,,PreservedSpecimen,1cf66f31-49ec-4e0c-b918-dc1adc6cc5b4,OBI101766,14970,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Franscioni & Muscio,,106,4/28/63,,1963,4,28,118,,28-Apr-63,,In grain and pasture fields and along road sides; Common,,Usually weeds; purple fls; large herbs,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Monterey,,5 mi SW of Gonzales on S. Franscioni ranch,,0,,36.440688,-121.394921,WGS84,800,,UCSanta Cruz F,,Geolocate (copied from OBI16950),,georef from old CCH cumulative file,,,,,,,,,preprocessed,4/17/13 0:00,,12,f4a4c63f-a9d3-4608-8900-aa2138914ca9,https://cch2.org/portal/collections/individual/index.php?occid=202469,https://cch2.org/portal/collections/individual/index.php?occid=202469
202487,OBI,,,PreservedSpecimen,9b0e52fd-ab87-4922-8c9d-e68d16a2d734,OBI101753,14975,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,R. D. Brister,,2,2/29/64,,1964,2,29,60,,29-Feb-64,,Roadside,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,3 mi SE of San Luis Obispo on Johnson Ave,,0,,35.27418,-120.64338,WGS84,1500,,,,,,,,,,,,,,,,4/16/13 0:00,,12,34c3691b-4b10-46a4-9ee8-5945b0e19a63,https://cch2.org/portal/collections/individual/index.php?occid=202487,https://cch2.org/portal/collections/individual/index.php?occid=202487
202499,OBI,,,PreservedSpecimen,606a8737-17a3-4fa1-9121-f00c1bd82554,OBI101745,40871,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,V. L. Holland,,17,3/19/65,,1965,3,19,78,,19-Mar-65,,"Open, grassy field where the soil was sandy loam; Very abundant",,Fls whitish-purple,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Santa Barbara,,8 mi N of Lompoc on hwy 1,,0,,34.78277,-120.46492,WGS84,4000,,,,,,,61,,,,,200ft.,,,,4/16/13 0:00,,12,f35dd8c7-11c4-43f9-9c0e-13229551d9c8,https://cch2.org/portal/collections/individual/index.php?occid=202499,https://cch2.org/portal/collections/individual/index.php?occid=202499
202456,OBI,,,PreservedSpecimen,4ff06377-0da0-4530-99db-6a1e0fc67b53,OBI101764,14972,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Bill Arbaugh,,38,3/30/66,,1966,3,30,89,,30-Mar-66,,Salvia leucophylla,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Los Angeles,,Pierce College Native Arboritum,,0,,34.18337,-118.57946,WGS84,400,,,,,,,244,,,,,800ft.,,,,4/17/13 0:00,,12,d657307a-9fe3-4300-9563-43b7e32c500a,https://cch2.org/portal/collections/individual/index.php?occid=202456,https://cch2.org/portal/collections/individual/index.php?occid=202456
202453,OBI,,,PreservedSpecimen,69efb54f-15bd-4be0-b1ce-85a5437726a2,OBI101750,14974,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,B. A. Smith,,107,5/18/66,,1966,5,18,138,,18-May-66,,Soil; sand,,2-2.5 ft tall; well branched; fls lavender,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,Along hwy 1 at Oceano,,0,,35.098865,-120.612393,WGS84,2410,,Katie Pearson (2020-04-17 11:48:23),,georef batch tool 2020-04-17; GeoLocate,reviewed - high confidence,,,,,,,,,,,4/16/13 0:00,,12,7c04a05e-d60b-42f2-964e-a5e4e479cf2a,https://cch2.org/portal/collections/individual/index.php?occid=202453,https://cch2.org/portal/collections/individual/index.php?occid=202453
202489,OBI,,,PreservedSpecimen,dc8cc64b-2c42-43be-a0e7-0dc76426cbe3,OBI101763,14973,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,R. R. LaBelle,,51,10/10/67,,1967,10,10,283,,10-Oct-67,,"Moist to dry soil. Open field, grassy field, and peninsula N side of lake",,Purple fls,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,"Laguna Lake, San Luis Obispo",,0,,35.26831,-120.688872,WGS84,1100,,Katie Pearson (2021-05-11 10:31:57),,georef batch tool 2021-05-11; GeoLocate,,"center and radius of Laguna Lake Park, San Luis Obispo",,,,,,,,,17Marquezsr,4/17/13 0:00,,12,c5bdfad4-c862-4b51-b967-729b420ad529,https://cch2.org/portal/collections/individual/index.php?occid=202489,https://cch2.org/portal/collections/individual/index.php?occid=202489
202452,OBI,,,PreservedSpecimen,9908edee-99dc-4de2-84bf-18f78f83d210,OBI101738,14977,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,R. L. Hoover,,54,4/20/68,,1968,4,20,111,,20-Apr-68,,,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Napa,,".25 mi from Pope Valley jctn, E on Chiles & Pope Valley Rd, in field E of service station",,0,,38.61737,-122.4237,WGS84,250,,UCDavis I,,GoogleMaps via BerkeleyMapper,,georef from old CCH cumulative file,,,,,,,,,preprocessed,4/16/13 0:00,,12,a8658f15-ef18-4018-acce-b3016a49e6e1,https://cch2.org/portal/collections/individual/index.php?occid=202452,https://cch2.org/portal/collections/individual/index.php?occid=202452
202451,OBI,,,PreservedSpecimen,ec36a9b6-e2be-41c0-8e6a-03739c3179c6,OBI101739,14976,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,,,Species,,,,,,,,R. L. Hoover,,19,4/11/68,,1968,4,11,102,,11-Apr-68,,In sandy field N of rd; Not common,,Petals yellow,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Napa,,"One block W of hwy 1 on Palm Ave, Marina",,0,,36.68435,-121.80524,WGS84,500,,,,,,,,,,,,,,,,4/16/13 0:00,,12,ace19b11-3379-47b7-8bb2-b11d60b1d315,https://cch2.org/portal/collections/individual/index.php?occid=202451,https://cch2.org/portal/collections/individual/index.php?occid=202451
202488,OBI,,,PreservedSpecimen,2c2405ce-fb85-4b19-8f8a-ddb51b8f00fd,OBI101756,3237,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,R. L. Hoover,,13,4/11/68,,1968,4,11,102,,11-Apr-68,,Coastal strand comm; Sheltered to leeward of sand dunes W of Rd,,Fls purple,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Monterey,,Marina Beach,,0,,36.689066,-121.810485,WGS84,526,,eloke (2020-08-27 13:11:11),,georef batch tool 2020-08-27; GeoLocate,reviewed - high confidence,"assumed ""Marina Beach"" was Marina State Beach; error radius halfway to Walmart Supercenter on Reservation Rd to NE",,,,,,,,,,4/16/13 0:00,,12,44f86fff-711b-4f2f-a3ec-aff9a24cbe01,https://cch2.org/portal/collections/individual/index.php?occid=202488,https://cch2.org/portal/collections/individual/index.php?occid=202488
202468,OBI,,,PreservedSpecimen,3a6c589f-97f1-4d84-9927-fbb814cfa3e8,OBI101760,4334,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Felice C. Movich,,121,4/30/69,,1969,4,30,120,,30-Apr-69,,,,Tall weed 2-3 ft ht; Many branches. Fls pink-purple becoming white with age,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,"Grand Ave and Abbott St, San Luis Obispo",,0,,35.29142,-120.65317,WGS84,100,,,,,,,,,,,,,,,,4/16/13 0:00,,12,36b1382c-5896-4bac-963d-afcf70afdb4e,https://cch2.org/portal/collections/individual/index.php?occid=202468,https://cch2.org/portal/collections/individual/index.php?occid=202468
202498,OBI,,,PreservedSpecimen,bde423c4-d910-4a56-8182-e53691f95a47,OBI101776,30177,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,T. W. Niilus,,N16,2/14/70,,1970,2,14,45,,14-Feb-70,,"Urban area, coastal sage scrub: rocky soil",,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,Orange,,1 mi E of Yorba Linda on Imperial hwy on road cut,,0,,33.874836,-117.80505,WGS84,896,,Kennedie99,,GeoLocate,,error radius half the distance of the given length (1mi),91,,,,,300ft.,,,,4/16/13 0:00,,12,b449c15a-f7e8-4bc0-ae3a-5400b2cfea22,https://cch2.org/portal/collections/individual/index.php?occid=202498,https://cch2.org/portal/collections/individual/index.php?occid=202498
202476,OBI,,,PreservedSpecimen,d9cb9cfe-1536-4e5b-990a-5b72f77d8fbb,OBI101772,27163,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Laura Wells,,8,2/1/70,,1970,2,1,32,,1-Feb-70,,In open sunlight and sandy soil,,"About 12"" high, 4 petalled, with purple or white fls",,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Mateo,,Half Moon Bay about 14 mi W of San Mateo,,0,,37.46362,-122.42975,WGS84,4000,,,,,,,,,,,,,,,,4/16/13 0:00,,12,1aa76f1a-2103-43c9-a465-94aecbc3bf42,https://cch2.org/portal/collections/individual/index.php?occid=202476,https://cch2.org/portal/collections/individual/index.php?occid=202476
202478,OBI,,,PreservedSpecimen,96aa3274-db8c-4f72-844f-98c1d4128512,OBI101752,3510,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Lynch,,23,5/21/71,,1971,5,21,141,,21-May-71,,,,,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,On E bank of Smith Reservoir; Cal Poly Campus,,0,,35.30831,-120.6664,WGS84,50,,,,,,,,,,,,,,,,4/16/13 0:00,,12,170f910d-261a-4849-b332-915138bc6a08,https://cch2.org/portal/collections/individual/index.php?occid=202478,https://cch2.org/portal/collections/individual/index.php?occid=202478
202466,OBI,,,PreservedSpecimen,80676a03-7c08-4f02-886e-3bae3a3faf89,OBI101759,3893,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Elizabeth Rudd,,264,5/23/71,,1971,5,23,143,,23-May-71,,"Soil, clay loam. roadside",,Annual; fls light purple; weed,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,3 mi NE of Santa Margarita,,0,,35.418043,-120.568649,WGS84,1486,,UCBerkeley I,,GeoLocate (copied from OBI3834),,georef from old CCH cumulative file,274,,,,,900ft.,,,preprocessed,4/16/13 0:00,,12,78ff442e-3b7c-4dcc-bda7-c16d71341966,https://cch2.org/portal/collections/individual/index.php?occid=202466,https://cch2.org/portal/collections/individual/index.php?occid=202466
202485,OBI,,,PreservedSpecimen,201db1f2-c57d-457b-8a52-57e115d5557b,OBI101755,4830,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,,,Species,,,,,,,,Mike Wemp,,23,3/29/72,,1972,3,29,89,,29-Mar-72,,"In grassy, flat areas",,1-2 ft high with purple and white fls,,,,,,,,,,,,,,,,,,pressed herbarium specimen,,North America,,,,United States,US,California,San Luis Obispo,,1/4 mi NW of Montana de Oro State Park campground,,0,,35.27698,-120.88632,WGS84,87,,CalPoly B,,GoogleMaps via BerkeleyMapper (copied from OBI4824),,georef from old CCH cumulative file,30,,,,,100ft.,,,preprocessed,4/16/13 0:00,,12,98d9b010-be92-4546-a794-c6be7a66564c,https://cch2.org/portal/collections/individual/index.php?occid=202485,https://cch2.org/portal/collections/individual/index.php?occid=202485
