gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2512848219	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14062427&h=2000	NA	03585718.tif	Barcode 03585718	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512855501	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14076681&h=2000	NA	03585845.tif	Barcode 03585845	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512859469	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14067482&h=2000	NA	03585812.tif	Barcode 03585812	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512862347	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14067164&h=2000	NA	03585846.tif	Barcode 03585846	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512864403	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14065750&h=2000	NA	03585842.tif	Barcode 03585842	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512865335	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14078594&h=2000	NA	03585735.tif	Barcode 03585735	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2512866452	StillImage	image/jpeg	https://collections.nmnh.si.edu/media/?i=14078978&h=2000	NA	03585835.tif	Barcode 03585835	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution	NA	NA	Conveyor Belt	NA	Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	NA
2514099464	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.1829919/format/large	NA	NA	L.1829919	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2514100465	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.1829894/format/large	NA	NA	L.1829894	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2514964427	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.1829895/format/large	NA	NA	L.1829895	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2514966053	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.1829918/format/large	NA	NA	L.1829918	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515123578	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.3774602/format/large	NA	NA	L.3774602	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515352603	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176439/format/large	NA	NA	U.1176439	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515370378	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176433/format/large	NA	NA	U.1176433	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515436248	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176428/format/large	NA	NA	U.1176428	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515493583	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176434/format/large	NA	NA	U.1176434	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515500059	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176438/format/large	NA	NA	U.1176438	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515502332	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176429/format/large	NA	NA	U.1176429	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516925454	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176431/format/large	NA	NA	U.1176431	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516955410	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176437/format/large	NA	NA	U.1176437	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517114190	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176516/format/large	NA	NA	U.1176516	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517128134	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176436/format/large	NA	NA	U.1176436	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517362078	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176435/format/large	NA	NA	U.1176435	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517371118	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1176430/format/large	NA	NA	U.1176430	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517603142	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1470575/format/large	NA	NA	WAG.1470575	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2565962075	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/CSLA/CSLA000/CSLA000829_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/4.0/	CSLA - Cal State LA Herbarium (CSLA-)
2565965269	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/CSLA/CSLA000/CSLA000818_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/4.0/	CSLA - Cal State LA Herbarium (CSLA-)
2573009258	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247189_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573009412	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247191_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573009443	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247192_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573010090	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247185_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573010659	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247201_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573011103	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247197_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573011203	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247202_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573011385	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247193_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573012273	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247194_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573012427	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT247/UVMVT247196_lg.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573055850	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067726.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573059704	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067738.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573060067	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067750.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573060735	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067724.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573064526	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067719.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573068147	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067745.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573069230	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067747.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573071186	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067735.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573072017	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067736.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573074641	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067730.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573076914	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067725.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573078965	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067717.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573080970	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067732.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573081214	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067731.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573085122	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067718.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573085208	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067748.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573088224	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067749.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573088856	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067729.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573090470	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067744.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573092565	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067746.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573092603	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067720.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573096133	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067728.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573097498	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067743.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573101872	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067722.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573103026	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067715.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573103437	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067734.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573103733	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067727.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573111823	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067716.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573113018	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067740.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573114655	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067741.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573115035	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067742.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573115324	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067737.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573116026	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067714.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573119618	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067721.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573122212	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067739.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573128020	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067733.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573130244	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT067/UVMVT067723.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573131006	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/nansh/VT/UVMVT292/UVMVT292355.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc/3.0/	University of Vermont
2573485884	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978493.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573486872	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978477.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573487873	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978451.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573489909	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978345.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573491881	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978444.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573492885	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978469.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573493909	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978501.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573494904	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978485.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573519157	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978436.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573520967	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978626.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573521081	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978352.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573521327	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978600.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573521373	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978576.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573521651	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978568.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522189	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978360.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522266	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978410.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522291	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978618.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522440	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/02108/02108728.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522511	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978428.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522647	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978394.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573522772	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978584.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2573523062	StillImage	image/jpeg	https://botanydb.colorado.edu/botany/COLO_V/01978/01978402.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/licenses/by-nc-sa/3.0/	University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)
2575051207	StillImage	image/jpeg	http://data.huh.harvard.edu/53d914b4-e63c-4ddc-beb5-1689647ee967/image	http://data.huh.harvard.edu/53d914b4-e63c-4ddc-beb5-1689647ee967	NA	NA	NA	NA	2020-01-16T00:00:00Z	NA	NA	NA	https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575052218	StillImage	image/jpeg	http://data.huh.harvard.edu/57564480-34e3-48ee-9fc7-0eb1f15f66ba/image	http://data.huh.harvard.edu/57564480-34e3-48ee-9fc7-0eb1f15f66ba	NA	NA	NA	NA	2020-01-16T00:00:00Z	NA	NA	NA	https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2630823347	StillImage	image/jpeg	http://biimages.biodiversity.ku.edu/static/VascularPlant/originals/sp64961178122676097361.att.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2807518089	StillImage	image/jpeg	http://was.tacc.utexas.edu/fileget?coll=TEX-LL&type=O&filename=sp66666996795207363695.att.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2825495297	StillImage	image/jpeg	https://ncmns-cams.s3.amazonaws.com/Collections/herbarium/NCSM000492.JPG	NA	NA	NA	NA	NA	2018-08-24T16:51:54Z	NA	NA	North Carolina Museum of Natural Sciences (NCSM)	http://creativecommons.org/publicdomain/zero/1.0/	Noth Carolina Museum of Natural Sciences
2859080865	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049254.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859081863	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049240.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859081864	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049248.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859082858	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049250.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859083857	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049229.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859086857	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049253.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
2859087864	StillImage	image/jpeg	https://ans-images.ansp.org/botany/PH4/CM/Fullsize/049/CM049239.jpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://creativecommons.org/publicdomain/zero/1.0/	Carnegie Museum of Natural History
